specimen1	bone1	side1	specimen2	bone2	side2	shape_difference
LACM_19590	pelvic	left	LACM_92072	pelvic	right	1.816011
LACM_19590	pelvic	left	LACM_92077	pelvic	left	1.635039
LACM_19590	pelvic	left	LACM_92077	pelvic	right	1.689287
LACM_19590	pelvic	left	LACM_95489	pelvic	left	1.438840
LACM_19590	pelvic	left	LACM_95489	pelvic	right	1.626455
LACM_19590	pelvic	left	LACM_95514	pelvic	left	0.876135
LACM_19590	pelvic	left	LACM_95514	pelvic	right	0.991129
LACM_19590	pelvic	left	LACM_95689	pelvic	left	1.436679
LACM_19590	pelvic	left	LACM_95689	pelvic	right	1.358937
LACM_19590	pelvic	left	LACM_95828	pelvic	left	1.612099
LACM_19590	pelvic	left	LACM_95828	pelvic	right	1.643500
LACM_19590	pelvic	left	LACM_96366	pelvic	left	1.586288
LACM_19590	pelvic	left	LACM_96366	pelvic	right	1.993333
LACM_19590	pelvic	left	LACM_96383	pelvic	left	1.505911
LACM_19590	pelvic	left	LACM_96383	pelvic	right	1.743473
LACM_19590	pelvic	left	LACM_96487	pelvic	left	2.406630
LACM_19590	pelvic	left	LACM_97203	pelvic	right	1.959605
LACM_19590	pelvic	left	LACM_97204	pelvic	left	1.699733
LACM_19590	pelvic	left	LACM_97204	pelvic	right	1.688607
LACM_19590	pelvic	left	LACM_97207	pelvic	left	1.835450
LACM_19590	pelvic	left	LACM_97207	pelvic	right	1.874076
LACM_19590	pelvic	left	LACM_97405	pelvic	left	1.382802
LACM_19590	pelvic	left	LACM_97405	pelvic	right	1.247190
LACM_19590	pelvic	left	LACM_97429	pelvic	left	1.447502
LACM_19590	pelvic	left	LACM_97429	pelvic	right	1.578654
LACM_19590	pelvic	left	LACM_97478	pelvic	left	1.432511
LACM_19590	pelvic	left	LACM_97478	pelvic	right	1.525197
LACM_19590	pelvic	left	LACM_97489	pelvic	left	1.550345
LACM_19590	pelvic	left	LACM_97489	pelvic	right	1.386728
LACM_19590	pelvic	left	MAL_03-282	pelvic	left	1.311221
LACM_19590	pelvic	left	MAL_03-282	pelvic	right	1.173122
LACM_19590	pelvic	left	MH_03-621	pelvic	left	1.652274
LACM_19590	pelvic	left	MH_03-621	pelvic	right	1.822849
LACM_19590	pelvic	left	MJM_070110	pelvic	left	1.889056
LACM_19590	pelvic	left	MJM_070110	pelvic	right	1.761969
LACM_19590	pelvic	left	UMA_4820	pelvic	left	0.875657
LACM_19590	pelvic	left	UMA_4820	pelvic	right	1.133672
LACM_19590	pelvic	left	UMA_4920	pelvic	left	2.120053
LACM_19590	pelvic	left	UMA_4920	pelvic	right	2.151696
LACM_19590	pelvic	left	USNM_258642	pelvic	left	1.347414
LACM_19590	pelvic	left	USNM_258642	pelvic	right	1.507097
LACM_19590	pelvic	left	USNM_395277	pelvic	left	1.617502
LACM_19590	pelvic	left	USNM_395277	pelvic	right	1.743895
LACM_19590	pelvic	left	USNM_395390	pelvic	left	1.586769
LACM_19590	pelvic	left	USNM_395390	pelvic	right	1.681951
LACM_19590	pelvic	left	USNM_395465	pelvic	left	1.666544
LACM_19590	pelvic	left	USNM_395465	pelvic	right	1.831458
LACM_19590	pelvic	left	USNM_395599	pelvic	left	1.680513
LACM_19590	pelvic	left	USNM_395599	pelvic	right	1.619486
LACM_19590	pelvic	left	USNM_396165	pelvic	left	2.195833
LACM_19590	pelvic	left	USNM_396165	pelvic	right	1.983214
LACM_19590	pelvic	left	USNM_396304	pelvic	left	1.844013
LACM_19590	pelvic	left	USNM_396304	pelvic	right	1.880523
LACM_19590	pelvic	left	USNM_484929	pelvic	left	0.983368
LACM_19590	pelvic	left	USNM_484929	pelvic	right	1.093533
LACM_19590	pelvic	left	USNM_501157	pelvic	left	1.964283
LACM_19590	pelvic	left	USNM_501157	pelvic	right	1.905223
LACM_19590	pelvic	left	USNM_501176	pelvic	left	1.622560
LACM_19590	pelvic	left	USNM_501176	pelvic	right	1.615089
LACM_19590	pelvic	left	USNM_501179	pelvic	left	2.265262
LACM_19590	pelvic	left	USNM_501179	pelvic	right	1.783398
LACM_19590	pelvic	left	USNM_501183	pelvic	left	1.690548
LACM_19590	pelvic	left	USNM_501183	pelvic	right	2.015526
LACM_19590	pelvic	left	USNM_501186	pelvic	left	1.648314
LACM_19590	pelvic	left	USNM_501186	pelvic	right	1.362835
LACM_19590	pelvic	left	USNM_504107	pelvic	left	1.856692
LACM_19590	pelvic	left	USNM_504107	pelvic	right	1.857586
LACM_19590	pelvic	left	USNM_504126	pelvic	left	1.666229
LACM_19590	pelvic	left	USNM_504126	pelvic	right	1.765611
LACM_19590	pelvic	left	USNM_504128	pelvic	left	1.506109
LACM_19590	pelvic	left	USNM_504128	pelvic	right	1.783829
LACM_19590	pelvic	left	USNM_504154	pelvic	left	1.737699
LACM_19590	pelvic	left	USNM_504154	pelvic	right	1.568220
LACM_19590	pelvic	left	USNM_504302	pelvic	left	1.971792
LACM_19590	pelvic	left	USNM_504302	pelvic	right	1.937494
LACM_19590	pelvic	left	USNM_504350	pelvic	left	1.524125
LACM_19590	pelvic	left	USNM_504350	pelvic	right	1.444373
LACM_19590	pelvic	left	USNM_504467	pelvic	left	1.749000
LACM_19590	pelvic	left	USNM_504467	pelvic	right	1.744999
LACM_19590	pelvic	left	USNM_504468	pelvic	left	1.852667
LACM_19590	pelvic	left	USNM_504468	pelvic	right	1.631980
LACM_19590	pelvic	left	USNM_504494	pelvic	left	1.554604
LACM_19590	pelvic	left	USNM_504494	pelvic	right	1.352574
LACM_19590	pelvic	left	USNM_504726	pelvic	left	1.732149
LACM_19590	pelvic	left	USNM_504726	pelvic	right	1.722621
LACM_19590	pelvic	left	USNM_504758	pelvic	left	1.566475
LACM_19590	pelvic	left	USNM_504758	pelvic	right	1.669809
LACM_19590	pelvic	left	USNM_504773	pelvic	left	1.740718
LACM_19590	pelvic	left	USNM_504773	pelvic	right	1.811099
LACM_19590	pelvic	left	USNM_504879	pelvic	left	2.042243
LACM_19590	pelvic	left	USNM_504879	pelvic	right	2.058652
LACM_19590	pelvic	left	USNM_504920	pelvic	left	1.638777
LACM_19590	pelvic	left	USNM_504920	pelvic	right	1.625555
LACM_19590	pelvic	left	USNM_550042	pelvic	left	2.108011
LACM_19590	pelvic	left	USNM_550312	pelvic	left	1.580266
LACM_19590	pelvic	left	USNM_550312	pelvic	right	1.290248
LACM_19590	pelvic	left	USNM_550389	pelvic	left	1.474267
LACM_19590	pelvic	left	USNM_550389	pelvic	right	1.498726
LACM_19590	pelvic	left	USNM_550391	pelvic	left	1.828744
LACM_19590	pelvic	left	USNM_550391	pelvic	right	1.651942
LACM_19590	pelvic	left	USNM_550401	pelvic	left	2.102173
LACM_19590	pelvic	left	USNM_550401	pelvic	right	2.182313
LACM_19590	pelvic	left	USNM_550422	pelvic	left	1.708989
LACM_19590	pelvic	left	USNM_550422	pelvic	right	1.671928
LACM_19590	pelvic	left	USNM_550837	pelvic	left	1.678383
LACM_19590	pelvic	left	USNM_550837	pelvic	right	1.723481
LACM_19590	pelvic	left	USNM_550919	pelvic	left	1.301592
LACM_19590	pelvic	left	USNM_550919	pelvic	right	1.246312
LACM_19590	pelvic	left	USNM_550995	pelvic	left	1.902387
LACM_19590	pelvic	left	USNM_550995	pelvic	right	1.706064
LACM_19590	pelvic	left	USNM_571051	pelvic	left	1.646078
LACM_19590	pelvic	left	USNM_571051	pelvic	right	1.646698
LACM_19590	pelvic	left	USNM_571086	pelvic	left	1.681629
LACM_19590	pelvic	left	USNM_571086	pelvic	right	1.724894
LACM_19590	pelvic	left	USNM_571268	pelvic	left	1.610387
LACM_19590	pelvic	left	USNM_571268	pelvic	right	1.656414
LACM_19590	pelvic	left	USNM_571327	pelvic	left	1.944534
LACM_19590	pelvic	left	USNM_571327	pelvic	right	2.007019
LACM_19590	pelvic	left	USNM_571388	pelvic	left	1.529404
LACM_19590	pelvic	left	USNM_571388	pelvic	right	1.515262
LACM_19590	pelvic	left	USNM_571390	pelvic	left	1.867426
LACM_19590	pelvic	left	USNM_571390	pelvic	right	1.760233
LACM_19590	pelvic	left	USNM_571521	pelvic	left	1.820116
LACM_19590	pelvic	left	USNM_571521	pelvic	right	1.706803
LACM_19590	pelvic	left	USNM_571709	pelvic	left	1.831482
LACM_19590	pelvic	left	USNM_571709	pelvic	right	2.003091
LACM_19590	pelvic	left	USNM_571723	pelvic	left	1.891961
LACM_19590	pelvic	left	USNM_571723	pelvic	right	1.920201
LACM_19590	pelvic	left	USNM_572629	pelvic	left	1.711002
LACM_19590	pelvic	left	USNM_572629	pelvic	right	1.747464
LACM_19590	pelvic	left	USNM_572632	pelvic	left	1.868827
LACM_19590	pelvic	left	USNM_572632	pelvic	right	1.949064
LACM_19590	pelvic	left	USNM_572775	pelvic	left	1.565810
LACM_19590	pelvic	left	USNM_572775	pelvic	right	1.667367
LACM_19590	pelvic	left	USNM_572776	pelvic	left	1.892593
LACM_19590	pelvic	left	USNM_572776	pelvic	right	2.022578
LACM_19590	pelvic	left	USNM_572777	pelvic	left	1.869895
LACM_19590	pelvic	left	USNM_572777	pelvic	right	1.806301
LACM_19590	pelvic	left	USNM_572785	pelvic	left	1.672893
LACM_19590	pelvic	left	USNM_572785	pelvic	right	1.973112
LACM_19590	pelvic	left	USNM_572859	pelvic	left	1.017598
LACM_19590	pelvic	left	USNM_572859	pelvic	right	1.015639
LACM_19590	pelvic	left	USNM_572871	pelvic	right	1.695429
LACM_19590	pelvic	left	USNM_572949	pelvic	left	1.725873
LACM_19590	pelvic	left	USNM_572949	pelvic	right	1.689818
LACM_19590	pelvic	left	USNM_572980	pelvic	left	1.996515
LACM_19590	pelvic	left	USNM_572980	pelvic	right	2.101430
LACM_19590	pelvic	left	USNM_593406	pelvic	left	1.771739
LACM_19590	pelvic	left	USNM_593406	pelvic	right	1.759426
LACM_19590	pelvic	left	USNM_A20971	pelvic	left	1.904443
LACM_19590	pelvic	left	USNM_A20971	pelvic	right	2.186735
LACM_19590	pelvic	left	USNM_A49599	pelvic	left	1.596468
LACM_19590	pelvic	left	USNM_A49599	pelvic	right	1.623302
LACM_19590	pelvic	left	UWBM_35430	pelvic	left	1.955244
LACM_19590	pelvic	right	LACM_27074	pelvic	left	1.772206
LACM_19590	pelvic	right	LACM_27074	pelvic	right	1.643680
LACM_19590	pelvic	right	LACM_31144	pelvic	left	1.272391
LACM_19590	pelvic	right	LACM_31144	pelvic	right	1.319846
LACM_19590	pelvic	right	LACM_47143	pelvic	left	3.026198
LACM_19590	pelvic	right	LACM_47143	pelvic	right	3.142878
LACM_19590	pelvic	right	LACM_54012	pelvic	left	1.868787
LACM_19590	pelvic	right	LACM_54012	pelvic	right	2.168014
LACM_19590	pelvic	right	LACM_54043	pelvic	left	1.482330
LACM_19590	pelvic	right	LACM_54043	pelvic	right	1.496995
LACM_19590	pelvic	right	LACM_54090	pelvic	left	1.385104
LACM_19590	pelvic	right	LACM_54090	pelvic	right	1.492165
LACM_19590	pelvic	right	LACM_54420	pelvic	left	1.797278
LACM_19590	pelvic	right	LACM_54420	pelvic	right	1.908641
LACM_19590	pelvic	right	LACM_54569	pelvic	left	1.708947
LACM_19590	pelvic	right	LACM_54569	pelvic	right	2.180266
LACM_19590	pelvic	right	LACM_72437	pelvic	left	1.868870
LACM_19590	pelvic	right	LACM_72437	pelvic	right	1.723034
LACM_19590	pelvic	right	LACM_72438	pelvic	left	1.747697
LACM_19590	pelvic	right	LACM_72438	pelvic	right	1.754416
LACM_19590	pelvic	right	LACM_72455	pelvic	left	1.280972
LACM_19590	pelvic	right	LACM_72455	pelvic	right	1.335258
LACM_19590	pelvic	right	LACM_72546	pelvic	left	1.803934
LACM_19590	pelvic	right	LACM_72546	pelvic	right	1.790046
LACM_19590	pelvic	right	LACM_72591	pelvic	left	2.161604
LACM_19590	pelvic	right	LACM_72591	pelvic	right	1.991354
LACM_19590	pelvic	right	LACM_84047	pelvic	left	2.071390
LACM_19590	pelvic	right	LACM_84047	pelvic	right	2.070899
LACM_19590	pelvic	right	LACM_84048	pelvic	left	2.688136
LACM_19590	pelvic	right	LACM_84048	pelvic	right	2.880456
LACM_19590	pelvic	right	LACM_84071REP10	pelvic	right	1.986445
LACM_19590	pelvic	right	LACM_84071REP1	pelvic	right	1.988294
LACM_19590	pelvic	right	LACM_84071REP2	pelvic	right	1.991837
LACM_19590	pelvic	right	LACM_84071REP3	pelvic	right	1.979618
LACM_19590	pelvic	right	LACM_84071REP4	pelvic	right	1.973679
LACM_19590	pelvic	right	LACM_84071REP5	pelvic	right	1.975526
LACM_19590	pelvic	right	LACM_84071REP6	pelvic	right	1.979363
LACM_19590	pelvic	right	LACM_84071REP7	pelvic	right	1.985331
LACM_19590	pelvic	right	LACM_84071REP8	pelvic	right	1.973010
LACM_19590	pelvic	right	LACM_84071REP9	pelvic	right	2.010601
LACM_19590	pelvic	right	LACM_84071	pelvic	left	1.689712
LACM_19590	pelvic	right	LACM_84071	pelvic	right	1.988091
LACM_19590	pelvic	right	LACM_84072REP2	pelvic	left	2.260479
LACM_19590	pelvic	right	LACM_84072REP2	pelvic	right	2.575687
LACM_19590	pelvic	right	LACM_84072	pelvic	left	2.359995
LACM_19590	pelvic	right	LACM_84072	pelvic	right	2.600048
LACM_19590	pelvic	right	LACM_84073	pelvic	left	1.912237
LACM_19590	pelvic	right	LACM_84073	pelvic	right	1.877948
LACM_19590	pelvic	right	LACM_84076	pelvic	left	2.156414
LACM_19590	pelvic	right	LACM_84076	pelvic	right	2.102090
LACM_19590	pelvic	right	LACM_84086	pelvic	left	1.578016
LACM_19590	pelvic	right	LACM_84086	pelvic	right	1.517370
LACM_19590	pelvic	right	LACM_84127	pelvic	left	1.896192
LACM_19590	pelvic	right	LACM_84127	pelvic	right	1.891510
LACM_19590	pelvic	right	LACM_84163	pelvic	left	1.837730
LACM_19590	pelvic	right	LACM_84163	pelvic	right	1.938790
LACM_19590	pelvic	right	LACM_84185	pelvic	left	2.004460
LACM_19590	pelvic	right	LACM_84185	pelvic	right	2.116993
LACM_19590	pelvic	right	LACM_84194	pelvic	left	1.893490
LACM_19590	pelvic	right	LACM_84194	pelvic	right	1.860894
LACM_19590	pelvic	right	LACM_84220	pelvic	left	1.810698
LACM_19590	pelvic	right	LACM_84220	pelvic	right	1.898570
LACM_19590	pelvic	right	LACM_84221	pelvic	left	1.728432
LACM_19590	pelvic	right	LACM_84221	pelvic	right	1.743657
LACM_19590	pelvic	right	LACM_84233	pelvic	left	1.990329
LACM_19590	pelvic	right	LACM_84233	pelvic	right	1.978935
LACM_19590	pelvic	right	LACM_84236	pelvic	left	1.289734
LACM_19590	pelvic	right	LACM_84236	pelvic	right	1.157629
LACM_19590	pelvic	right	LACM_84239	pelvic	left	1.909573
LACM_19590	pelvic	right	LACM_84239	pelvic	right	1.757226
LACM_19590	pelvic	right	LACM_84240	pelvic	left	2.174279
LACM_19590	pelvic	right	LACM_84240	pelvic	right	2.058915
LACM_19590	pelvic	right	LACM_84241	pelvic	left	2.315356
LACM_19590	pelvic	right	LACM_84241	pelvic	right	2.134791
LACM_19590	pelvic	right	LACM_84251REP2	pelvic	left	2.545630
LACM_19590	pelvic	right	LACM_84251REP2	pelvic	right	2.287819
LACM_19590	pelvic	right	LACM_84251	pelvic	left	2.688497
LACM_19590	pelvic	right	LACM_84251	pelvic	right	2.486534
LACM_19590	pelvic	right	LACM_84252REP2	pelvic	left	1.764525
LACM_19590	pelvic	right	LACM_84252REP2	pelvic	right	1.705298
LACM_19590	pelvic	right	LACM_84252	pelvic	left	1.607743
LACM_19590	pelvic	right	LACM_84252	pelvic	right	1.710889
LACM_19590	pelvic	right	LACM_84254REP2	pelvic	left	1.847109
LACM_19590	pelvic	right	LACM_84254REP2	pelvic	right	1.913768
LACM_19590	pelvic	right	LACM_84254	pelvic	left	1.922921
LACM_19590	pelvic	right	LACM_84254	pelvic	right	2.008419
LACM_19590	pelvic	right	LACM_84267REP2	pelvic	left	1.832517
LACM_19590	pelvic	right	LACM_84267REP2	pelvic	right	1.686592
LACM_19590	pelvic	right	LACM_84267	pelvic	left	1.850143
LACM_19590	pelvic	right	LACM_84267	pelvic	right	1.721936
LACM_19590	pelvic	right	LACM_84271	pelvic	left	1.804671
LACM_19590	pelvic	right	LACM_84271	pelvic	right	1.617772
LACM_19590	pelvic	right	LACM_84284	pelvic	left	2.101139
LACM_19590	pelvic	right	LACM_84284	pelvic	right	1.987779
LACM_19590	pelvic	right	LACM_85995	pelvic	left	1.841446
LACM_19590	pelvic	right	LACM_85995	pelvic	right	1.977420
LACM_19590	pelvic	right	LACM_86004REP2	pelvic	left	2.176091
LACM_19590	pelvic	right	LACM_86004REP2	pelvic	right	1.980306
LACM_19590	pelvic	right	LACM_86004	pelvic	left	2.015669
LACM_19590	pelvic	right	LACM_86004	pelvic	right	2.045437
LACM_19590	pelvic	right	LACM_88951REP2	pelvic	left	1.717745
LACM_19590	pelvic	right	LACM_88951REP2	pelvic	right	1.881648
LACM_19590	pelvic	right	LACM_88951	pelvic	left	1.741652
LACM_19590	pelvic	right	LACM_88951	pelvic	right	1.917718
LACM_19590	pelvic	right	LACM_88979	pelvic	left	1.825348
LACM_19590	pelvic	right	LACM_88979	pelvic	right	1.938182
LACM_19590	pelvic	right	LACM_88987REP2	pelvic	left	1.970550
LACM_19590	pelvic	right	LACM_88987REP2	pelvic	right	1.931294
LACM_19590	pelvic	right	LACM_88987	pelvic	left	1.889399
LACM_19590	pelvic	right	LACM_88987	pelvic	right	2.302879
LACM_19590	pelvic	right	LACM_88999	pelvic	left	1.370204
LACM_19590	pelvic	right	LACM_88999	pelvic	right	1.127469
LACM_19590	pelvic	right	LACM_91307	pelvic	left	1.672322
LACM_19590	pelvic	right	LACM_91307	pelvic	right	1.870502
LACM_19590	pelvic	right	LACM_91779REP2	pelvic	left	1.946089
LACM_19590	pelvic	right	LACM_91779REP2	pelvic	right	2.022841
LACM_19590	pelvic	right	LACM_91779	pelvic	left	1.948341
LACM_19590	pelvic	right	LACM_91779	pelvic	right	2.048889
LACM_19590	pelvic	right	LACM_91915	pelvic	left	1.963002
LACM_19590	pelvic	right	LACM_91915	pelvic	right	1.877907
LACM_19590	pelvic	right	LACM_92062	pelvic	left	1.981202
LACM_19590	pelvic	right	LACM_92062	pelvic	right	1.927716
LACM_19590	pelvic	right	LACM_92071	pelvic	left	1.540171
LACM_19590	pelvic	right	LACM_92071	pelvic	right	1.686379
LACM_19590	pelvic	right	LACM_92072	pelvic	left	1.860869
LACM_19590	pelvic	right	LACM_92072	pelvic	right	2.240125
LACM_19590	pelvic	right	LACM_92077	pelvic	left	1.666761
LACM_19590	pelvic	right	LACM_92077	pelvic	right	1.790628
LACM_19590	pelvic	right	LACM_95489	pelvic	left	1.567077
LACM_19590	pelvic	right	LACM_95489	pelvic	right	1.799769
LACM_19590	pelvic	right	LACM_95514	pelvic	left	0.888899
LACM_19590	pelvic	right	LACM_95514	pelvic	right	1.072079
LACM_19590	pelvic	right	LACM_95689	pelvic	left	1.583759
LACM_19590	pelvic	right	LACM_95689	pelvic	right	1.502599
LACM_19590	pelvic	right	LACM_95828	pelvic	left	1.742764
LACM_19590	pelvic	right	LACM_95828	pelvic	right	1.757488
LACM_19590	pelvic	right	LACM_96366	pelvic	left	1.596119
LACM_19590	pelvic	right	LACM_96366	pelvic	right	2.120675
LACM_19590	pelvic	right	LACM_96383	pelvic	left	1.782625
LACM_19590	pelvic	right	LACM_96383	pelvic	right	2.003446
LACM_19590	pelvic	right	LACM_96487	pelvic	left	1.989754
LACM_19590	pelvic	right	LACM_97203	pelvic	right	1.908991
LACM_19590	pelvic	right	LACM_97204	pelvic	left	1.551786
LACM_19590	pelvic	right	LACM_97204	pelvic	right	1.640707
LACM_19590	pelvic	right	LACM_97207	pelvic	left	2.389649
LACM_19590	pelvic	right	LACM_97207	pelvic	right	2.268824
LACM_19590	pelvic	right	LACM_97405	pelvic	left	1.545526
LACM_19590	pelvic	right	LACM_97405	pelvic	right	1.289710
LACM_19590	pelvic	right	LACM_97429	pelvic	left	1.603018
LACM_19590	pelvic	right	LACM_97429	pelvic	right	1.709779
LACM_19590	pelvic	right	LACM_97478	pelvic	left	1.640189
LACM_19590	pelvic	right	LACM_97478	pelvic	right	1.695137
LACM_19590	pelvic	right	LACM_97489	pelvic	left	1.631491
LACM_19590	pelvic	right	LACM_97489	pelvic	right	1.624855
LACM_19590	pelvic	right	MAL_03-282	pelvic	left	1.703449
LACM_19590	pelvic	right	MAL_03-282	pelvic	right	1.602505
LACM_19590	pelvic	right	MH_03-621	pelvic	left	2.096027
LACM_19590	pelvic	right	MH_03-621	pelvic	right	2.339230
LACM_19590	pelvic	right	MJM_070110	pelvic	left	1.950580
LACM_19590	pelvic	right	MJM_070110	pelvic	right	1.851146
LACM_19590	pelvic	right	UMA_4820	pelvic	left	1.285880
LACM_19590	pelvic	right	UMA_4820	pelvic	right	1.382359
LACM_19590	pelvic	right	UMA_4920	pelvic	left	2.212508
LACM_19590	pelvic	right	UMA_4920	pelvic	right	2.277593
LACM_19590	pelvic	right	USNM_258642	pelvic	left	1.705622
LACM_19590	pelvic	right	USNM_258642	pelvic	right	1.903991
LACM_19590	pelvic	right	USNM_395277	pelvic	left	1.617878
LACM_19590	pelvic	right	USNM_395277	pelvic	right	1.694610
LACM_19590	pelvic	right	USNM_395390	pelvic	left	1.631254
LACM_19590	pelvic	right	USNM_395390	pelvic	right	1.683204
LACM_19590	pelvic	right	USNM_395465	pelvic	left	1.607235
LACM_19590	pelvic	right	USNM_395465	pelvic	right	1.682066
LACM_19590	pelvic	right	USNM_395599	pelvic	left	1.594860
LACM_19590	pelvic	right	USNM_395599	pelvic	right	1.593858
LACM_19590	pelvic	right	USNM_396165	pelvic	left	2.309980
LACM_19590	pelvic	right	USNM_396165	pelvic	right	2.126908
LACM_19590	pelvic	right	USNM_396304	pelvic	left	2.164871
LACM_19590	pelvic	right	USNM_396304	pelvic	right	2.076388
LACM_19590	pelvic	right	USNM_484929	pelvic	left	0.868879
LACM_19590	pelvic	right	USNM_484929	pelvic	right	0.945074
LACM_19590	pelvic	right	USNM_501157	pelvic	left	2.107539
LACM_19590	pelvic	right	USNM_501157	pelvic	right	2.121613
LACM_19590	pelvic	right	USNM_501176	pelvic	left	1.908911
LACM_19590	pelvic	right	USNM_501176	pelvic	right	1.995138
LACM_19590	pelvic	right	USNM_501179	pelvic	left	2.305579
LACM_19590	pelvic	right	USNM_501179	pelvic	right	2.116839
LACM_19590	pelvic	right	USNM_501183	pelvic	left	2.129369
LACM_19590	pelvic	right	USNM_501183	pelvic	right	2.499804
LACM_19590	pelvic	right	USNM_501186	pelvic	left	2.173799
LACM_19590	pelvic	right	USNM_501186	pelvic	right	1.865101
LACM_19590	pelvic	right	USNM_504107	pelvic	left	1.553090
LACM_19590	pelvic	right	USNM_504107	pelvic	right	1.491221
LACM_19590	pelvic	right	USNM_504126	pelvic	left	1.919895
LACM_19590	pelvic	right	USNM_504126	pelvic	right	1.931355
LACM_19590	pelvic	right	USNM_504128	pelvic	left	1.609553
LACM_19590	pelvic	right	USNM_504128	pelvic	right	1.565477
LACM_19590	pelvic	right	USNM_504154	pelvic	left	1.855544
LACM_19590	pelvic	right	USNM_504154	pelvic	right	1.682092
LACM_19590	pelvic	right	USNM_504302	pelvic	left	2.397844
LACM_19590	pelvic	right	USNM_504302	pelvic	right	2.329602
LACM_19590	pelvic	right	USNM_504350	pelvic	left	1.810734
LACM_19590	pelvic	right	USNM_504350	pelvic	right	1.872907
LACM_19590	pelvic	right	USNM_504467	pelvic	left	1.709961
LACM_19590	pelvic	right	USNM_504467	pelvic	right	1.563622
LACM_19590	pelvic	right	USNM_504468	pelvic	left	1.801764
LACM_19590	pelvic	right	USNM_504468	pelvic	right	1.569670
LACM_19590	pelvic	right	USNM_504494	pelvic	left	1.508761
LACM_19590	pelvic	right	USNM_504494	pelvic	right	1.546473
LACM_19590	pelvic	right	USNM_504726	pelvic	left	2.103506
LACM_19590	pelvic	right	USNM_504726	pelvic	right	1.994346
LACM_19590	pelvic	right	USNM_504758	pelvic	left	1.663081
LACM_19590	pelvic	right	USNM_504758	pelvic	right	1.699652
LACM_19590	pelvic	right	USNM_504773	pelvic	left	1.854831
LACM_19590	pelvic	right	USNM_504773	pelvic	right	1.790405
LACM_19590	pelvic	right	USNM_504879	pelvic	left	2.233011
LACM_19590	pelvic	right	USNM_504879	pelvic	right	2.276612
LACM_19590	pelvic	right	USNM_504920	pelvic	left	1.482737
LACM_19590	pelvic	right	USNM_504920	pelvic	right	1.527012
